State,        Action 1,  Action 2,  Action 3,  Action 4,  Action 5,  Action 6,  Action 7,  Action 8,  Action 9
oox -xx --o,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,  9.000000,  7.190000,     -    
oox -xx -o-,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,  9.000000,     -    ,  9.000000
oox -xx o--,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    , -9.100000,  9.000000
oox -xx oxo,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    
oox o-- -xx,     -    ,     -    ,     -    ,     -    , -9.100000,  9.000000,  9.000000,     -    ,     -    
oox o-- x-x,     -    ,     -    ,     -    ,     -    ,  9.000000,  9.000000,     -    ,  9.000000,     -    
oox o-- xx-,     -    ,     -    ,     -    ,     -    ,  9.000000,  7.190000,     -    ,     -    ,  9.000000
oox o-x -x-,     -    ,     -    ,     -    ,     -    , -9.100000,     -    ,  7.190000,     -    ,  9.000000
oox o-x x--,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,  7.190000,  9.000000
oox o-x xxo,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    
oox oox xx-,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000
oox ox- --x,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,  9.000000, -9.100000,     -    
oox ox- -x-,     -    ,     -    ,     -    ,     -    ,     -    , -9.100000,  9.000000,     -    , -9.100000
oox oxo -xx,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    
oox oxx ---,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000, -9.100000,  9.000000
oox oxx -xo,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    
oox x-- ---,     -    ,     -    ,     -    ,     -    ,  7.190000,  7.190000, -7.471000,  5.723900,  5.723900
oox x-- -ox,     -    ,     -    ,     -    ,     -    ,  7.190000,  9.000000, -9.100000,     -    ,     -    
oox x-- -xo,     -    ,     -    ,     -    ,     -    ,  7.190000, -9.100000, -9.100000,     -    ,     -    
oox x-- o-x,     -    ,     -    ,     -    ,     -    , -0.910000,  9.000000,     -    , -0.910000,     -    
oox x-- ox-,     -    ,     -    ,     -    ,     -    , -0.910000,  7.190000,     -    ,     -    , -0.910000
oox x-- x-o,     -    ,     -    ,     -    ,     -    ,  9.000000, -9.100000,     -    , -9.100000,     -    
oox x-- xo-,     -    ,     -    ,     -    ,     -    ,  9.000000, -9.100000,     -    ,     -    , -9.100000
oox x-o --x,     -    ,     -    ,     -    ,     -    , -0.910000,     -    ,  7.190000, -0.910000,     -    
oox x-o -x-,     -    ,     -    ,     -    ,     -    , -0.910000,     -    ,  7.190000,     -    , -0.910000
oox x-o oxx,     -    ,     -    ,     -    ,     -    , -1.000000,     -    ,     -    ,     -    ,     -    
oox x-o x--,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,  7.190000,  7.190000
oox x-o xox,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    
oox x-o xxo,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    
oox x-x --o,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    , -9.100000, -9.100000,     -    
oox x-x -o-,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    , -9.100000,     -    ,  9.000000
oox x-x o--,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,  7.190000,  9.000000
oox x-x oxo,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    
oox x-x xoo,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    
oox xo- --x,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000, -9.100000,  7.190000,     -    
oox xo- -x-,     -    ,     -    ,     -    ,     -    ,     -    , -9.100000, -9.100000,     -    ,  7.190000
oox xo- oxx,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    
oox xo- x--,     -    ,     -    ,     -    ,     -    ,     -    , -9.100000,     -    , -9.100000, -9.100000
oox xoo -xx,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    
oox xoo x-x,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    
oox xoo xx-,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000
oox xox ---,     -    ,     -    ,     -    ,     -    ,     -    ,     -    , -9.100000, -9.100000,  9.000000
oox xox ox-,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000
oox xx- --o,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,  9.000000,  7.190000,     -    
oox xx- -o-,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,  9.000000,     -    ,  7.190000
oox xx- o--,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    , -0.910000, -0.910000
oox xx- oox,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    
oox xx- oxo,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    
oox xxo ---,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000, -0.910000, -0.910000
oox xxo -ox,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    
oox xxo -xo,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,  9.000000,     -    ,     -    
oox xxo o-x,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    , -1.000000,     -    
oox xxo ox-,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    ,     -    , -1.000000
ox- --- ---,     -    ,     -    , -6.151510, -0.778051, -0.778051, -6.151510, -0.778051, -6.151510, -0.778051
ox- --- -ox,     -    ,     -    , -0.837100, -0.837100, -0.837100, -0.837100, -0.837100,     -    ,     -    
ox- --- -xo,     -    ,     -    , -9.100000, -9.100000,  9.000000, -9.100000, -9.100000,     -    ,     -    
ox- --- o-x,     -    ,     -    , -9.100000, -0.837100, -9.100000, -9.100000,     -    , -9.100000,     -    
ox- --- ox-,     -    ,     -    , -9.100000, -7.471000,  9.000000, -9.100000,     -    ,     -    , -9.100000
ox- --- x-o,     -    ,     -    , -9.100000, -9.100000,  7.190000, -9.100000,     -    , -9.100000,     -    
ox- --- xo-,     -    ,     -    , -0.837100, -0.837100, -0.837100, -0.837100,     -    ,     -    , -0.837100
ox- --o --x,     -    ,     -    , -7.471000, -0.837100, -0.837100,     -    , -0.837100,  7.190000,     -    
ox- --o -x-,     -    ,     -    , -7.471000, -0.837100,  9.000000,     -    ,  7.190000,     -    ,  7.190000
ox- --o oxx,     -    ,     -    , -9.100000, -0.910000,  9.000000,     -    ,     -    ,     -    ,     -    
ox- --o x--,     -    ,     -    , -7.471000, -7.471000,  7.190000,     -    ,     -    ,  7.190000, -0.837100
ox- --o xox,     -    ,     -    , -0.910000, -0.910000, -0.910000,     -    ,     -    ,     -    ,     -    
ox- --o xxo,     -    ,     -    , -9.100000, -9.100000,  9.000000,     -    ,     -    ,     -    ,     -    
ox- --x --o,     -    ,     -    , -9.100000, -9.100000,  7.190000,     -    , -9.100000, -9.100000,     -    
ox- --x -o-,     -    ,     -    , -7.471000, -0.837100, -0.837100,     -    , -0.837100,     -    , -0.837100
ox- --x o--,     -    ,     -    , -9.100000, -7.471000, -9.100000,     -    ,     -    , -9.100000, -9.100000
ox- --x oox,     -    ,     -    ,  9.000000,  7.190000, -9.100000,     -    ,     -    ,     -    ,     -    
ox- --x oxo,     -    ,     -    , -9.100000, -9.100000,  9.000000,     -    ,     -    ,     -    ,     -    
ox- --x xoo,     -    ,     -    , -9.100000, -9.100000,  7.190000,     -    ,     -    ,     -    ,     -    
ox- -o- --x,     -    ,     -    , -0.837100, -0.837100,     -    , -0.837100, -0.837100, -7.471000,     -    
ox- -o- -x-,     -    ,     -    , -9.100000, -9.100000,     -    , -9.100000, -9.100000,     -    , -7.471000
ox- -o- oxx,     -    ,     -    , -9.100000, -9.100000,     -    , -9.100000,     -    ,     -    ,     -    
ox- -o- x--,     -    ,     -    , -9.100000, -9.100000,     -    , -9.100000,     -    , -9.100000, -0.837100
ox- -o- xox,     -    ,     -    , -0.910000, -0.910000,     -    , -0.910000,     -    ,     -    ,     -    
ox- -oo -xx,     -    ,     -    , -9.100000, -0.910000,     -    ,     -    ,  9.000000,     -    ,     -    
ox- -oo x-x,     -    ,     -    , -9.100000, -0.910000,     -    ,     -    ,     -    ,  9.000000,     -    
ox- -oo xx-,     -    ,     -    , -9.100000, -9.100000,     -    ,     -    ,     -    ,     -    ,  9.000000
ox- -ox ---,     -    ,     -    , -9.100000, -9.100000,     -    ,     -    , -9.100000, -9.100000, -0.837100
ox- -ox -ox,     -    ,     -    ,  9.000000, -0.910000,     -    ,     -    , -0.910000,     -    ,     -    
ox- -ox o-x,     -    ,     -    ,  9.000000, -9.100000,     -    ,     -    ,     -    , -9.100000,     -    
ox- -ox ox-,     -    ,     -    , -9.100000, -9.100000,     -    ,     -    ,     -    ,     -    , -9.100000
ox- -ox xo-,     -    ,     -    , -9.100000, -9.100000,     -    ,     -    ,     -    ,     -    , -0.910000
ox- -x- --o,     -    ,     -    ,  7.190000,  7.190000,     -    ,  7.190000,  7.190000,  9.000000,     -    
ox- -x- -o-,     -    ,     -    , -7.471000, -0.837100,     -    , -0.837100, -0.837100,     -    , -0.837100
ox- -x- o--,     -    ,     -    , -9.100000,  7.190000,     -    , -9.100000,     -    ,  9.000000, -9.100000
ox- -x- oox,     -    ,     -    , -9.100000, -0.910000,     -    , -9.100000,     -    ,     -    ,     -    
ox- -x- xoo,     -    ,     -    ,  9.000000,  7.190000,     -    ,  7.190000,     -    ,     -    ,     -    
ox- -xo ---,     -    ,     -    ,  7.190000, -0.837100,     -    ,     -    ,  7.190000,  9.000000, -0.837100
ox- -xo -ox,     -    ,     -    , -0.910000, -0.910000,     -    ,     -    , -0.910000,     -    ,     -    
ox- -xo o-x,     -    ,     -    , -9.100000, -0.910000,     -    ,     -    ,     -    ,  9.000000,     -    
ox- -xo x-o,     -    ,     -    ,  9.000000, -9.100000,     -    ,     -    ,     -    ,  9.000000,     -    
ox- -xo xo-,     -    ,     -    ,  9.000000, -0.910000,     -    ,     -    ,     -    ,     -    , -0.910000
ox- -xx -oo,     -    ,     -    , -9.100000,  9.000000,     -    ,     -    ,  7.190000,     -    ,     -    
ox- -xx o-o,     -    ,     -    , -9.100000,  9.000000,     -    ,     -    ,     -    ,  9.000000,     -    
ox- -xx oo-,     -    ,     -    , -9.100000,  9.000000,     -    ,     -    ,     -    ,     -    , -9.100000
ox- o-- --x,     -    ,     -    , -9.100000,     -    , -9.100000, -9.100000,  5.723900, -9.100000,     -    
ox- o-- -x-,     -    ,     -    , -9.100000,     -    ,  9.000000, -9.100000,  7.190000,     -    , -9.100000
ox- o-- x--,     -    ,     -    , -7.471000,     -    ,  7.190000,  5.723900,     -    ,  7.190000,  5.723900
ox- o-- xox,     -    ,     -    ,  7.190000,     -    , -0.910000, -0.910000,     -    ,     -    ,     -    
ox- o-- xxo,     -    ,     -    , -9.100000,     -    ,  9.000000, -9.100000,     -    ,     -    ,     -    
ox- o-o -xx,     -    ,     -    , -9.100000,     -    ,  9.000000,     -    ,  9.000000,     -    ,     -    
ox- o-o x-x,     -    ,     -    , -9.100000,     -    ,  7.190000,     -    ,     -    ,  9.000000,     -    
ox- o-o xx-,     -    ,     -    , -9.100000,     -    ,  9.000000,     -    ,     -    ,     -    ,  9.000000
ox- o-x ---,     -    ,     -    , -9.100000,     -    , -9.100000,     -    ,  5.723900, -9.100000, -9.100000
ox- o-x -ox,     -    ,     -    ,  9.000000,     -    , -9.100000,     -    , -0.910000,     -    ,     -    
ox- o-x -xo,     -    ,     -    , -9.100000,     -    ,  9.000000,     -    , -9.100000,     -    ,     -    
ox- o-x x-o,     -    ,     -    , -9.100000,     -    ,  7.190000,     -    ,     -    , -9.100000,     -    
ox- o-x xo-,     -    ,     -    ,  7.190000,     -    , -0.910000,     -    ,     -    ,     -    , -0.910000
ox- oo- -xx,     -    ,     -    , -9.100000,     -    ,     -    , -9.100000,  9.000000,     -    ,     -    
ox- oo- x-x,     -    ,     -    , -9.100000,     -    ,     -    ,  7.190000,     -    ,  9.000000,     -    
ox- oo- xx-,     -    ,     -    , -9.100000,     -    ,     -    , -9.100000,     -    ,     -    ,  9.000000
ox- oox --x,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,  7.190000, -9.100000,     -    
ox- oox -x-,     -    ,     -    , -9.100000,     -    ,     -    ,     -    , -9.100000,     -    , -9.100000
ox- oox x--,     -    ,     -    , -9.100000,     -    ,     -    ,     -    ,     -    , -9.100000,  7.190000
ox- oox xox,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    ,     -    
ox- ox- ---,     -    ,     -    , -9.100000,     -    ,     -    , -9.100000,  7.190000,  9.000000, -9.100000
ox- ox- -ox,     -    ,     -    , -9.100000,     -    ,     -    , -9.100000, -0.910000,     -    ,     -    
ox- ox- x-o,     -    ,     -    ,  9.000000,     -    ,     -    ,  7.190000,     -    ,  9.000000,     -    
ox- ox- xo-,     -    ,     -    ,  9.000000,     -    ,     -    , -0.910000,     -    ,     -    , -0.910000
ox- oxo --x,     -    ,     -    , -9.100000,     -    ,     -    ,     -    ,  7.190000,  9.000000,     -    
ox- oxo x--,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    ,  9.000000,  7.190000
ox- oxo xox,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    ,     -    
ox- oxx --o,     -    ,     -    , -9.100000,     -    ,     -    ,     -    ,  7.190000,  9.000000,     -    
ox- oxx -o-,     -    ,     -    , -9.100000,     -    ,     -    ,     -    , -0.910000,     -    , -9.100000
ox- oxx xoo,     -    ,     -    ,  9.000000,     -    ,     -    ,     -    ,     -    ,     -    ,     -    
ox- x-- --o,     -    ,     -    , -9.100000,     -    ,  7.190000, -9.100000, -9.100000, -9.100000,     -    
ox- x-- -o-,     -    ,     -    , -7.471000,     -    , -0.837100, -0.837100, -0.837100,     -    , -0.837100
ox- x-- o--,     -    ,     -    , -7.471000,     -    ,  7.190000, -7.471000,     -    , -7.471000, -0.837100
ox- x-- oox,     -    ,     -    , -0.910000,     -    , -0.910000,  7.190000,     -    ,     -    ,     -    
ox- x-- oxo,     -    ,     -    , -9.100000,     -    ,  9.000000, -9.100000,     -    ,     -    ,     -    
ox- x-- xoo,     -    ,     -    , -9.100000,     -    ,  7.190000, -9.100000,     -    ,     -    ,     -    
ox- x-o ---,     -    ,     -    , -0.837100,     -    , -0.837100,     -    , -7.471000, -0.837100, -0.837100
ox- x-o -ox,     -    ,     -    , -0.910000,     -    , -0.910000,     -    , -0.910000,     -    ,     -    
ox- x-o -xo,     -    ,     -    , -9.100000,     -    ,  9.000000,     -    , -9.100000,     -    ,     -    
ox- x-o o-x,     -    ,     -    , -0.910000,     -    , -0.910000,     -    ,     -    , -0.910000,     -    
ox- x-o ox-,     -    ,     -    , -0.910000,     -    ,  9.000000,     -    ,     -    ,     -    , -0.910000
ox- x-o x-o,     -    ,     -    , -9.100000,     -    , -9.100000,     -    ,     -    , -9.100000,     -    
ox- x-o xo-,     -    ,     -    , -0.910000,     -    , -0.910000,     -    ,     -    ,     -    , -0.910000
ox- x-x -oo,     -    ,     -    , -9.100000,     -    ,  9.000000,     -    , -9.100000,     -    ,     -    
ox- x-x o-o,     -    ,     -    , -9.100000,     -    ,  9.000000,     -    ,     -    , -9.100000,     -    
ox- x-x oo-,     -    ,     -    , -9.100000,     -    ,  9.000000,     -    ,     -    ,     -    ,  7.190000
ox- xo- ---,     -    ,     -    , -9.100000,     -    ,     -    , -9.100000, -9.100000, -9.100000, -0.837100
ox- xo- -ox,     -    ,     -    , -0.910000,     -    ,     -    , -0.910000, -0.910000,     -    ,     -    
ox- xo- o-x,     -    ,     -    , -0.910000,     -    ,     -    , -9.100000,     -    , -9.100000,     -    
ox- xo- ox-,     -    ,     -    , -9.100000,     -    ,     -    , -9.100000,     -    ,     -    , -9.100000
ox- xo- xo-,     -    ,     -    , -9.100000,     -    ,     -    , -9.100000,     -    ,     -    , -0.910000
ox- xoo --x,     -    ,     -    , -0.910000,     -    ,     -    ,     -    , -0.910000, -0.910000,     -    
ox- xoo -x-,     -    ,     -    , -9.100000,     -    ,     -    ,     -    , -9.100000,     -    , -0.910000
ox- xoo oxx,     -    ,     -    , -1.000000,     -    ,     -    ,     -    ,     -    ,     -    ,     -    
ox- xoo x--,     -    ,     -    , -9.100000,     -    ,     -    ,     -    ,     -    , -9.100000, -0.910000
ox- xoo xox,     -    ,     -    , -1.000000,     -    ,     -    ,     -    ,     -    ,     -    ,     -    
ox- xox -o-,     -    ,     -    , -9.100000,     -    ,     -    ,     -    , -9.100000,     -    , -0.910000
ox- xox o--,     -    ,     -    , -9.100000,     -    ,     -    ,     -    ,     -    , -9.100000, -9.100000
